label,PID,PName,event,eid,user,timestamp,date,saddr,sport,daddr,dport,FileName,ParentID,ImageFileName,CommandLine,PPName,techniques,subject,object,anomaly_label
,7512,postgres,Process/Start,256b4f7f5e3a6fdcac7afd3b97d489d0,attacker,1652395225,5/13/2022 6:40,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4636&quot;,unknown,T1204.002,4248#unknown,7512#postgres,0
,4,System,TcpIp/Recv,c06a0e01cdb57bcd0cfb3eb7e0889171,attacker,1652395280,5/13/2022 6:41,192.168.0.110,80,183.136.225.14,"27,516",Nil,,,nil,,T1589,4#System,"80:183.136.225.14:27,516",0
,4,System,TcpIp/Send,554de99a3563e5c8b0affea089627da9,attacker,1652395281,5/13/2022 6:41,192.168.0.110,80,183.136.225.14,"27,516",Nil,,,nil,,T1020,4#System,"80:183.136.225.14:27,516",0
,5956,postgres,Process/Start,749d79be9b9e4e224ef19fd041596517,attacker,1652395285,5/13/2022 6:41,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4808&quot;,unknown,T1204.002,4248#unknown,5956#postgres,0
,4,System,TcpIp/Recv,12c100214b202066b4534a0c7e6c8145,attacker,1652395306,5/13/2022 6:41,192.168.0.110,80,183.136.225.14,"60,941",Nil,,,nil,,T1589,4#System,"80:183.136.225.14:60,941",0
,4,System,TcpIp/Send,918eb2d32b1238cea2a6b666b9b1b293,attacker,1652395306,5/13/2022 6:41,192.168.0.110,80,183.136.225.14,"60,941",Nil,,,nil,,T1020,4#System,"80:183.136.225.14:60,941",0
,4,System,TcpIp/Recv,18171c2aa102ec8bf28689144906d567,attacker,1652395306,5/13/2022 6:41,192.168.0.110,80,183.136.225.14,"61,191",Nil,,,nil,,T1589,4#System,"80:183.136.225.14:61,191",0
,4,System,TcpIp/Send,375d60220256a3ba0ad3c192a99d0d42,attacker,1652395306,5/13/2022 6:41,192.168.0.110,80,183.136.225.14,"61,191",Nil,,,nil,,T1020,4#System,"80:183.136.225.14:61,191",0
,7592,postgres,Process/Start,264df88fe6b5b699b5fd0cf64c96fcfe,attacker,1652395345,5/13/2022 6:42,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4804&quot;,unknown,T1204.002,4248#unknown,7592#postgres,0
,6824,postgres,Process/Start,7251b8f3dfd618311b76862fc02ba795,attacker,1652395406,5/13/2022 6:43,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4636&quot;,unknown,T1204.002,4248#unknown,6824#postgres,0
,7924,postgres,Process/Start,61bfa958e31892c30f6497c1fdb35d54,attacker,1652395466,5/13/2022 6:44,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4776&quot;,unknown,T1204.002,4248#unknown,7924#postgres,0
,7396,postgres,Process/Start,f77011b4fcd0d27e299849507845b6cd,attacker,1652395526,5/13/2022 6:45,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4820&quot;,unknown,T1204.002,4248#unknown,7396#postgres,0
,2916,postgres,Process/Start,bbf091c858b659c8c888454a5980a3e9,attacker,1652395586,5/13/2022 6:46,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4748&quot;,unknown,T1204.002,4248#unknown,2916#postgres,0
,7948,postgres,Process/Start,35cc855f43c50864f18dbbcf0c99eb91,attacker,1652395646,5/13/2022 6:47,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4872&quot;,unknown,T1204.002,4248#unknown,7948#postgres,0
,8008,postgres,Process/Start,5f943c373539a922ce73fdfd98b24890,attacker,1652395706,5/13/2022 6:48,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4816&quot;,unknown,T1204.002,4248#unknown,8008#postgres,0
,284,iexplore,TcpIp/Send,bf2e731b2900fcac8d23cd1e4e18f4c1,attacker,1652395716,5/13/2022 6:48,192.168.0.110,"53,189",40.90.184.82,443,Nil,,,nil,,T1020,284#iexplore,"53,189:40.90.184.82:443",0
,284,iexplore,TcpIp/Recv,8164341f30821a858d31cc7cb57484ac,attacker,1652395716,5/13/2022 6:48,192.168.0.110,"53,189",40.90.184.82,443,Nil,,,nil,,T1589,284#iexplore,"53,189:40.90.184.82:443",0
,7400,postgres,Process/Start,6f4db620d2fd325b4d778f83799885e9,attacker,1652395766,5/13/2022 6:49,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4884&quot;,unknown,T1204.002,4248#unknown,7400#postgres,0
,7228,postgres,Process/Start,463e266a1fac51e0cbfe3d8284ec0864,attacker,1652395826,5/13/2022 6:50,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4748&quot;,unknown,T1204.002,4248#unknown,7228#postgres,0
,3392,postgres,Process/Start,ee5488d31e4e428e4b62b48e07174af5,attacker,1652395886,5/13/2022 6:51,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4816&quot;,unknown,T1204.002,4248#unknown,3392#postgres,0
,7276,postgres,Process/Start,cdd18aca401f015a15508d6e113a3ec8,attacker,1652395946,5/13/2022 6:52,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4796&quot;,unknown,T1204.002,4248#unknown,7276#postgres,0
,6168,postgres,Process/Start,b06310d75b3ff630f540ff4abe5b30d8,attacker,1652396006,5/13/2022 6:53,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4832&quot;,unknown,T1204.002,4248#unknown,6168#postgres,0
,4812,postgres,Process/Start,5137e4412d66b6f6657be2752a3c511c,attacker,1652396066,5/13/2022 6:54,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4748&quot;,unknown,T1204.002,4248#unknown,4812#postgres,0
,4420,postgres,Process/Start,556625ce123b43f11edcbaf9e18478b8,attacker,1652396126,5/13/2022 6:55,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4844&quot;,unknown,T1204.002,4248#unknown,4420#postgres,0
,4680,postgres,Process/Start,c511c4073296f424ac3ff4bf4ce3e0fb,attacker,1652396186,5/13/2022 6:56,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4872&quot;,unknown,T1204.002,4248#unknown,4680#postgres,0
,1060,postgres,Process/Start,2d32db670a9d97b0716aa3d5be58209f,attacker,1652396247,5/13/2022 6:57,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4900&quot;,unknown,T1204.002,4248#unknown,1060#postgres,0
,4,System,TcpIp/Recv,2afc2d33197e53bf0ee656a3b788b788,attacker,1652396262,5/13/2022 6:57,192.168.0.110,80,14.225.253.120,"44,866",Nil,,,nil,,T1589,4#System,"80:14.225.253.120:44,866",0
,4,System,TcpIp/Send,ab0401fef5a8d9ab0b8b04b5520a3126,attacker,1652396263,5/13/2022 6:57,192.168.0.110,80,14.225.253.120,"44,866",Nil,,,nil,,T1020,4#System,"80:14.225.253.120:44,866",0
,1456,postgres,Process/Start,8e34ac5e1958b7c246761289494fc1f4,attacker,1652396307,5/13/2022 6:58,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4848&quot;,unknown,T1204.002,4248#unknown,1456#postgres,0
,6848,postgres,Process/Start,c54a285b8f2f4f6ba56283449a1bc073,attacker,1652396367,5/13/2022 6:59,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4848&quot;,unknown,T1204.002,4248#unknown,6848#postgres,0
,1972,postgres,Process/Start,bebe9ba6b01c247aecd53a161c0326f6,attacker,1652396427,5/13/2022 7:00,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4748&quot;,unknown,T1204.002,4248#unknown,1972#postgres,0
,7444,postgres,Process/Start,c077c618353660ab72b73e2912ab4375,attacker,1652396487,5/13/2022 7:01,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4872&quot;,unknown,T1204.002,4248#unknown,7444#postgres,0
,7964,postgres,Process/Start,95e09d5c5b60c8aa319e844026424671,attacker,1652396547,5/13/2022 7:02,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4796&quot;,unknown,T1204.002,4248#unknown,7964#postgres,0
,5548,postgres,Process/Start,b4543dde6b257df913cf1f5fc5f69e9b,attacker,1652396607,5/13/2022 7:03,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4820&quot;,unknown,T1204.002,4248#unknown,5548#postgres,0
,376,postgres,Process/Start,e271e0e8dd7b801e03356275fd7f112c,attacker,1652396667,5/13/2022 7:04,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4804&quot;,unknown,T1204.002,4248#unknown,376#postgres,0
,7500,postgres,Process/Start,cee46a972c608098c3805cd0e4c6b2b6,attacker,1652396727,5/13/2022 7:05,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4636&quot;,unknown,T1204.002,4248#unknown,7500#postgres,0
,7468,postgres,Process/Start,4a7754439182aa2322d54619e0c9c49c,attacker,1652396787,5/13/2022 7:06,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4808&quot;,unknown,T1204.002,4248#unknown,7468#postgres,0
,8104,postgres,Process/Start,c14fbaea1ec251f14c8e5fc7af74f6f5,attacker,1652396848,5/13/2022 7:07,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4636&quot;,unknown,T1204.002,4248#unknown,8104#postgres,0
,7528,postgres,Process/Start,c93097278413013e89167f067fb92aba,attacker,1652396908,5/13/2022 7:08,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4852&quot;,unknown,T1204.002,4248#unknown,7528#postgres,0
,8036,postgres,Process/Start,d218295614370124d50fdf62549a0a08,attacker,1652396968,5/13/2022 7:09,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4772&quot;,unknown,T1204.002,4248#unknown,8036#postgres,0
,6232,postgres,Process/Start,0a99f7ffceff1b631f5bc35081f54f37,attacker,1652397028,5/13/2022 7:10,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4808&quot;,unknown,T1204.002,4248#unknown,6232#postgres,0
,4380,postgres,Process/Start,276254e84343e38a457a702ec0bc2b0d,attacker,1652397088,5/13/2022 7:11,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4644&quot;,unknown,T1204.002,4248#unknown,4380#postgres,0
,7844,taskhostw,Process/Start,80aae85e8b25e9c447aa80b3982b980e,attacker,1652397145,5/13/2022 7:12,,,,,Nil,1752.0,taskhostw.exe,taskhostw.exe,unknown,T1204.002,1752#unknown,7844#taskhostw,0
,8124,taskhostw,Process/Start,7dbec0997ff77fdba59759a84db97f49,attacker,1652397145,5/13/2022 7:12,,,,,Nil,1752.0,taskhostw.exe,taskhostw.exe,unknown,T1204.002,1752#unknown,8124#taskhostw,0
,7972,postgres,Process/Start,f632dfe25f8609a5329519eee8a6b94a,attacker,1652397148,5/13/2022 7:12,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4804&quot;,unknown,T1204.002,4248#unknown,7972#postgres,0
,7468,postgres,Process/Start,9567be63ff2b52be542cb1e07d6cd445,attacker,1652397208,5/13/2022 7:13,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4884&quot;,unknown,T1204.002,4248#unknown,7468#postgres,0
,1380,postgres,Process/Start,e60584b2a26c6790cb1cc4233bd27ca7,attacker,1652397268,5/13/2022 7:14,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4852&quot;,unknown,T1204.002,4248#unknown,1380#postgres,0
,6448,postgres,Process/Start,be7b12348330c2b38a6bacd56b3c7ff8,attacker,1652397328,5/13/2022 7:15,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4868&quot;,unknown,T1204.002,4248#unknown,6448#postgres,0
,7252,postgres,Process/Start,a29ced62cef16aaa2216ad97631670f2,attacker,1652397388,5/13/2022 7:16,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4636&quot;,unknown,T1204.002,4248#unknown,7252#postgres,0
,5952,postgres,Process/Start,9ee281357ae1fcb2e33eb75fa992a311,attacker,1652397448,5/13/2022 7:17,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4852&quot;,unknown,T1204.002,4248#unknown,5952#postgres,0
,5524,postgres,Process/Start,ee282c82086aea30d72b9fc528983b62,attacker,1652397509,5/13/2022 7:18,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4644&quot;,unknown,T1204.002,4248#unknown,5524#postgres,0
,284,iexplore,TcpIp/Send,a2d6827d3f117225f37387b25fa7c8a3,attacker,1652397517,5/13/2022 7:18,192.168.0.110,"53,226",20.212.97.243,443,Nil,,,nil,,T1020,284#iexplore,"53,226:20.212.97.243:443",0
,284,iexplore,TcpIp/Recv,836248d7ee7495d9947bccf21c1aa5cf,attacker,1652397517,5/13/2022 7:18,192.168.0.110,"53,226",20.212.97.243,443,Nil,,,nil,,T1589,284#iexplore,"53,226:20.212.97.243:443",0
,1332,postgres,Process/Start,9c7ca16815e1ce6724662747804d200f,attacker,1652397569,5/13/2022 7:19,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4636&quot;,unknown,T1204.002,4248#unknown,1332#postgres,0
,7732,postgres,Process/Start,d4d8c778699e2798763a6e2ea760571f,attacker,1652397629,5/13/2022 7:20,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4852&quot;,unknown,T1204.002,4248#unknown,7732#postgres,0
,7736,postgres,Process/Start,3aabd99275e305dc6cc7a715a67e3561,attacker,1652397689,5/13/2022 7:21,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4820&quot;,unknown,T1204.002,4248#unknown,7736#postgres,0
,7916,postgres,Process/Start,e0d049ceb7d545886de801e7db9cf3ea,attacker,1652397749,5/13/2022 7:22,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4644&quot;,unknown,T1204.002,4248#unknown,7916#postgres,0
,3360,postgres,Process/Start,bc3d62e5ef419c23a1679d7890fec522,attacker,1652397809,5/13/2022 7:23,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4804&quot;,unknown,T1204.002,4248#unknown,3360#postgres,0
,4012,postgres,Process/Start,99bdfefdd2c54b6c6b32ec3b3cd4d293,attacker,1652397869,5/13/2022 7:24,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4776&quot;,unknown,T1204.002,4248#unknown,4012#postgres,0
,5072,postgres,Process/Start,aa4f7c2bbc40683795ab5cb924185a3e,attacker,1652397929,5/13/2022 7:25,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4884&quot;,unknown,T1204.002,4248#unknown,5072#postgres,0
,3036,postgres,Process/Start,9f7c4448f117bc926b041cd3b45382d5,attacker,1652397989,5/13/2022 7:26,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4644&quot;,unknown,T1204.002,4248#unknown,3036#postgres,0
,6824,postgres,Process/Start,efa67cbee5530bd3d08f0cb8baa00af5,attacker,1652398049,5/13/2022 7:27,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4792&quot;,unknown,T1204.002,4248#unknown,6824#postgres,0
,7244,postgres,Process/Start,a05bddfb426005b5338f5150921c93f3,attacker,1652398109,5/13/2022 7:28,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4636&quot;,unknown,T1204.002,4248#unknown,7244#postgres,0
,1240,devenv,TcpIp/Send,a5e76f821521abaef84d229042a3723e,attacker,1652398141,5/13/2022 7:29,192.168.0.110,"53,234",23.59.128.184,80,Nil,,,nil,,T1020,1240#devenv,"53,234:23.59.128.184:80",0
,1240,devenv,TcpIp/Recv,dc10d6a15d98cb1cbe8f08a30a0fc174,attacker,1652398141,5/13/2022 7:29,192.168.0.110,"53,234",23.59.128.184,80,Nil,,,nil,,T1589,1240#devenv,"53,234:23.59.128.184:80",0
,1240,devenv,TcpIp/Send,7f02763ae1feac14d5b2d60d32fa08e8,attacker,1652398141,5/13/2022 7:29,192.168.0.110,"53,235",117.18.232.200,443,Nil,,,nil,,T1020,1240#devenv,"53,235:117.18.232.200:443",0
,1240,devenv,TcpIp/Recv,a9cd4927a22084c8ed04756bf240d5c4,attacker,1652398141,5/13/2022 7:29,192.168.0.110,"53,235",117.18.232.200,443,Nil,,,nil,,T1589,1240#devenv,"53,235:117.18.232.200:443",0
,4356,postgres,Process/Start,0ca952bd3cebdaef291701564d6fed6d,attacker,1652398169,5/13/2022 7:29,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4776&quot;,unknown,T1204.002,4248#unknown,4356#postgres,0
,6388,postgres,Process/Start,5706d7a0ddcb24295d923320fb4300f9,attacker,1652398230,5/13/2022 7:30,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4884&quot;,unknown,T1204.002,4248#unknown,6388#postgres,0
,4632,postgres,Process/Start,6800b73fe57ec408a319ba215174003a,attacker,1652398290,5/13/2022 7:31,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4772&quot;,unknown,T1204.002,4248#unknown,4632#postgres,0
,4420,postgres,Process/Start,440cf3d4dc80c8acaf0c67d81d24dbe1,attacker,1652398350,5/13/2022 7:32,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4824&quot;,unknown,T1204.002,4248#unknown,4420#postgres,0
,992,postgres,Process/Start,0bad90be3fb69e84f66655c5c6737bf0,attacker,1652398410,5/13/2022 7:33,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4884&quot;,unknown,T1204.002,4248#unknown,992#postgres,0
,6924,postgres,Process/Start,95e85b126ab1acdfadec58d818cb63d3,attacker,1652398470,5/13/2022 7:34,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4808&quot;,unknown,T1204.002,4248#unknown,6924#postgres,0
,1364,postgres,Process/Start,c6354bcdcfa338b1502df60c9fd59750,attacker,1652398530,5/13/2022 7:35,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4788&quot;,unknown,T1204.002,4248#unknown,1364#postgres,0
,2760,postgres,Process/Start,93899249100aec65bfaefe43a426aafa,attacker,1652398590,5/13/2022 7:36,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4824&quot;,unknown,T1204.002,4248#unknown,2760#postgres,0
,5324,postgres,Process/Start,df9e627cc4dc99d17fb9ed0d31bbc622,attacker,1652398650,5/13/2022 7:37,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4884&quot;,unknown,T1204.002,4248#unknown,5324#postgres,0
,6524,postgres,Process/Start,919699daa92b17e21f69d9f121f46a61,attacker,1652398710,5/13/2022 7:38,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4784&quot;,unknown,T1204.002,4248#unknown,6524#postgres,0
,284,iexplore,TcpIp/Send,5ccd4f4cc80899de12ac37916472889d,attacker,1652398756,5/13/2022 7:39,192.168.0.110,"53,248",117.18.232.200,443,Nil,,,nil,,T1020,284#iexplore,"53,248:117.18.232.200:443",0
,284,iexplore,TcpIp/Recv,f8a956f70bb0eb16aa804e6e06383731,attacker,1652398756,5/13/2022 7:39,192.168.0.110,"53,248",117.18.232.200,443,Nil,,,nil,,T1589,284#iexplore,"53,248:117.18.232.200:443",0
,6588,postgres,Process/Start,eded70caf178993f7edf1bf7b1c18866,attacker,1652398770,5/13/2022 7:39,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4800&quot;,unknown,T1204.002,4248#unknown,6588#postgres,0
,520,postgres,Process/Start,daade28e6875cd283a803d10d1670408,attacker,1652398831,5/13/2022 7:40,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4808&quot;,unknown,T1204.002,4248#unknown,520#postgres,0
,4812,postgres,Process/Start,9cbd12f8f7c7f01a8ef58cc2c637897e,attacker,1652398891,5/13/2022 7:41,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4812&quot;,unknown,T1204.002,4248#unknown,4812#postgres,0
,1152,postgres,Process/Start,1b3a7a273083c459f5f826704214aaa9,attacker,1652398951,5/13/2022 7:42,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4768&quot;,unknown,T1204.002,4248#unknown,1152#postgres,0
,7440,postgres,Process/Start,3784ff1e61d716ddcf788fae19dc62df,attacker,1652399011,5/13/2022 7:43,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4720&quot;,unknown,T1204.002,4248#unknown,7440#postgres,0
,7932,postgres,Process/Start,1686cbba81793bb29b9cad531ad6b062,attacker,1652399071,5/13/2022 7:44,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4784&quot;,unknown,T1204.002,4248#unknown,7932#postgres,0
,7180,postgres,Process/Start,468383812269132a7cfefcfd37e094f4,attacker,1652399131,5/13/2022 7:45,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4768&quot;,unknown,T1204.002,4248#unknown,7180#postgres,0
,5308,postgres,Process/Start,580b59eb24829dd4d8cd6bd85a12e1c7,attacker,1652399191,5/13/2022 7:46,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4808&quot;,unknown,T1204.002,4248#unknown,5308#postgres,0
,4,System,TcpIp/Recv,64fa639d131644b5afc0b7f14fe8b931,attacker,1652399240,5/13/2022 7:47,192.168.0.110,80,191.5.87.39,"17,963",Nil,,,nil,,T1589,4#System,"80:191.5.87.39:17,963",0
,7520,postgres,Process/Start,d2c1b56299a8714bb2c52e3c0558880e,attacker,1652399251,5/13/2022 7:47,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4644&quot;,unknown,T1204.002,4248#unknown,7520#postgres,0
,6388,postgres,Process/Start,6c586f6f73dc70cf56c9fb6889ad607a,attacker,1652399311,5/13/2022 7:48,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4836&quot;,unknown,T1204.002,4248#unknown,6388#postgres,0
,284,iexplore,TcpIp/Send,a7b2e0cb6c9dbaffac5c3cd33c7b76a0,attacker,1652399317,5/13/2022 7:48,192.168.0.110,"53,264",40.90.184.73,443,Nil,,,nil,,T1020,284#iexplore,"53,264:40.90.184.73:443",0
,284,iexplore,TcpIp/Recv,9cb8aad93c24e2a2d5aacf79bd625e7a,attacker,1652399317,5/13/2022 7:48,192.168.0.110,"53,264",40.90.184.73,443,Nil,,,nil,,T1589,284#iexplore,"53,264:40.90.184.73:443",0
,2164,postgres,Process/Start,0c2bc8f72c2a6c368af52f74ecdbcc79,attacker,1652399371,5/13/2022 7:49,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4812&quot;,unknown,T1204.002,4248#unknown,2164#postgres,0
,7856,postgres,Process/Start,6765422ad253fd10beb95973fe5c841b,attacker,1652399431,5/13/2022 7:50,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4884&quot;,unknown,T1204.002,4248#unknown,7856#postgres,0
,6492,postgres,Process/Start,07b8c7e6647b8796d901e86f14bbe287,attacker,1652399492,5/13/2022 7:51,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4788&quot;,unknown,T1204.002,4248#unknown,6492#postgres,0
,7396,postgres,Process/Start,6866c496e0baa9d2d1004861bbcd32dc,attacker,1652399552,5/13/2022 7:52,,,,,Nil,4248.0,postgres.exe,&quot;D:/postgresql/bin/postgres.exe&quot; &quot;--forkavworker&quot; &quot;4836&quot;,unknown,T1204.002,4248#unknown,7396#postgres,0
